video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
OsenvN5YBnM,UgwVSpNWTZg2j_t9lZd4AaABAg,@PaulOReilly712,http://www.youtube.com/@PaulOReilly712,0,2021-09-12T02:45:16Z,2021-09-12T02:45:16Z,"When Rob made eye contact with The devil incarnate (obl) 3977 souls were staring at him, and as his head was destroyed by that bullet !He fell instantly into hell where he now carries in his spiritual body all the pain they felt, as they were crushed by the falling buildings, the guilt of his crimes will torment him forever, and ever!  To the fallen, you have been avenged by man, you will also be avenged by God, who can destroy both soul and body in Hell, I'm sure he has something special in mind, for this little bearded nothing creep obl The reason why belief in God is so Important is mainly that Justice will be received by such as obl after they are Dead.If there is no God ( There is! Jesus revealed him to us)) the evil crimes ( done in secret)will not be judged in the next life ,by the perfect judge, who sees everything and whom nothing can be hidden visible or invisible. they do not escape God's all-seeing eyes or his infinite ability to punish the evil dead for their crimes.4:1  <2 Timothy 4:1-2New International Version4 In the presence of God and of Christ Jesus, who will judge the living and the dead, and in view of his appearing and his kingdom, I give you this charge: 2 Preach the word; be prepared in season and out of season; correct, rebuke and encourage—with great patience and careful instruction.",Talks at Google,en,0.9491493701934814
sdZz8vWbt4k,UgxiTDK9KarxPk1I1g54AaABAg,@mollykatherine1635,http://www.youtube.com/@mollykatherine1635,0,2022-08-23T15:49:00Z,2022-08-23T15:49:00Z,"Such an amazing woman, to grow up in a nation that separated itself from North Korea, only to go and visit as an adult. One of my favorite reads.",Talks at Google,en,0.9827856421470642
1Z4mwSdcLoc,UggvMbEEcQuAkXgCoAEC.7-H0Z7-0zTH77I4AMvbvso,@Shepsus,http://www.youtube.com/@Shepsus,11,2015-03-26T09:44:47Z,2015-03-26T09:44:47Z,He is completely correct too. I love it.,Talks at Google,en,0.993992269039154
y1MHyyWsMeE,UghQeYqHV_CPF3gCoAEC,@madasarbu5408,http://www.youtube.com/@madasarbu5408,5,2017-02-13T19:18:42Z,2017-02-13T19:18:42Z,Awesome show! You should listen to Steven Kotler on The Art of Charm Podcast. He discusses his latest book...such a great book.,Talks at Google,en,0.9900344014167786
_KEdYXjsW1c,Ugg576uxI5Sww3gCoAEC,@OlivierRoland,http://www.youtube.com/@OlivierRoland,0,2014-10-21T16:18:59Z,2014-10-21T16:18:59Z,Cette citation est magique :) : « Toute technologie avancée est indissociable de la magie. » Arthur C. Clarke . Nous devons être attentifs et anticiper les attentes etsuppositions que notre audience vont avoir en accédant  notre contenu.,Talks at Google,fr,0.9930932521820068
vUN53FGEsHs,UgyYdVKopt0StgBfSMJ4AaABAg,@STOG01,http://www.youtube.com/@STOG01,0,2013-09-12T18:19:42Z,1970-01-01T00:00:00Z,Too bad there weren't enough people in the audience. I suppose most considered that watching it later is good enough.,Talks at Google,en,0.9942827224731444
B1RhAWzUCsc,Ugw5rl8_DjT-NkEAgxp4AaABAg,@connoreyer4868,http://www.youtube.com/@connoreyer4868,0,2021-04-03T02:37:25Z,2021-04-03T02:37:25Z,"The fancy swing implicitly handle because dungeon basically interrupt abaft a alcoholic amount.  far-flung, cuddly appendix",Talks at Google,en,0.9938084483146667
ynbgMKclWWc,Ugjoi4ZTjr9pRngCoAEC.8USFoJcsleL8fSShcoAu0w,@piercebales9546,http://www.youtube.com/@piercebales9546,0,2018-04-25T06:36:46Z,2018-04-25T06:36:46Z,you miss 80% of the factual information displayed here. you let some stranger piss on yer boots and convince you its raining.  your umbrella is leaking sunshine.,Talks at Google,en,0.9785237312316896
oYmKOgeoOz4,UgycJ6Ev2KJCPnvECbN4AaABAg,@TornSoul062473,http://www.youtube.com/@TornSoul062473,5,2017-12-06T01:07:03Z,2017-12-06T01:07:03Z,"Mr. Tegmark states during his presentation that when the computer was learning how to avoid obstacles that the computer was rewarded for accomplishing the task. What was the reward I wonder? Whether or not we are aware of it, once our brains begin learning and using that knowledge to gain what it wants, it's always seeking to improve it's ability to gain what it wants. Is that how the reward system is built into AI machine learning? For instance every time it successfully avoids an obstacle it gets a tiny boost to RAM and processing. Complete the entire task without a mistake and you get a significant bump in processing. If the machine understands that it's ability to improve is tied to it's ability to not make errors, would it push itself harder than usual? You woul think that would also have to be part of the code. Desire. Drive. Want. That's what pushes us as humans to succeed past our (un)intended limits.",Talks at Google,en,0.9833648800849916
2tKDnsns2bg,Ugz1lqLZAie375GJr2N4AaABAg,@davedalton1273,http://www.youtube.com/@davedalton1273,63,2022-12-14T16:45:20Z,2022-12-14T16:45:20Z,"I have been called ""too sensitive"" many, many times.  My usual response is ""... and you're too INsensitive!""  The lack of sensitivity toward me, or toward others really bothers me.  When I see someone being abused, my instinct is to protect them.  I also stand up for myself when I (in my opinion) am being criticized unfairly.  It seems that people often feel that I (and other HSPS) have somehow CHOSEN to be sensitive and why can't we just stop doing that. I am glad to hear that there is an upside.    It's certainly true that I have a tendency to overreact to stimuli, but it's exceedingly difficult for me NOT to.  I have also been told that I get defensive when friends or colleagues point out my mistakes, but from my point of view, it feels as though I'm being attacked.  I'm so happy to learn that it's a question of a highly sensitive nervous system and some kind of moral failing on my part.",Talks at Google,en,0.976509928703308
ggM3tNGQIgk,UgwiqvXiKAG2rVVThTB4AaABAg,@sammyytaccount5515,http://www.youtube.com/@sammyytaccount5515,40,2018-03-15T23:04:05Z,2018-03-15T23:04:05Z,PULL YOUR SHIRT DOWN,Talks at Google,en,0.959510624408722
dTfWdCUugjg,UgzsE46zMoQ8_C1U9W14AaABAg.8y6abJNY0zw9878NR0dYix,@commenttroll6933,http://www.youtube.com/@commenttroll6933,1,2020-05-01T15:36:53Z,2020-05-01T15:36:53Z,"@Mrs Neanderthug I never explicitly or implicitly said that you were ""oppressing"" me, because unlike you I don't need to be a victim to thrive. Anyway, I tip my hat to you mr. mighty high horse as I move around your powerful comment in my little snowflake body lmao, btw I'd wish you'd be more self conscious of yourself because you are really coming off as entitled as shit rn.",Talks at Google,en,0.929728388786316
ZsZ-eNz0mKk,Ugh4aD03ac5wDXgCoAEC.8JwJ7bH9rEn8ohBxLYxS45,@meems4378,http://www.youtube.com/@meems4378,0,2018-12-11T02:00:46Z,2018-12-11T02:00:46Z,Could be true. Really depends on the year of the car. Older models had rolling odometers.,Talks at Google,en,0.9943174719810486
HlJQXfL_GeM,UgxuniqvxLG5SVmbH_J4AaABAg,@investigacionescread8433,http://www.youtube.com/@investigacionescread8433,1,2022-07-14T19:41:52Z,2022-07-14T19:41:52Z,La Doctora Barret es pionera en el tema de las emociones construidas. Sus investigaciones han cambiado la forma de investigar el cerebro y la mente.,Talks at Google,es,0.9816904664039612
H1HbUqcXm30,UghI29naVOqtXXgCoAEC,@justgivemethetruth,http://www.youtube.com/@justgivemethetruth,2,2017-07-10T22:32:28Z,2017-07-10T22:32:28Z,Catastrophe is really good.,Talks at Google,en,0.993728518486023
XHCECutyl2A,Ugx4aGvcQH_F16ffTbN4AaABAg,@st.georgeincarmichaelca,http://www.youtube.com/@st.georgeincarmichaelca,1,2020-07-20T02:39:19Z,2020-07-20T02:39:19Z,"The best Google talk ever, in terms of its timeliness and its potential long-term impact on this country’s future!",Talks at Google,en,0.9304302930831908
AXoba6T2fTc,Ugj_Qr3nhwjOKngCoAEC.8M2Qp3cO0PH8Ndw112f1AA,@drummer78,http://www.youtube.com/@drummer78,4,2017-01-12T20:56:06Z,2017-01-12T20:56:06Z,gaz riley he's a lad but has serious street smarts.  One of the great raconteurs too...he's no fool.,Talks at Google,en,0.9867916107177734
vlkLJOazRh4,UgycVnVu6WbRFR_FK6N4AaABAg,@richardjay1791,http://www.youtube.com/@richardjay1791,0,2022-04-25T05:46:11Z,2022-04-25T05:46:11Z,good luck,Talks at Google,en,0.9902004599571228
e6PFyoBZDCc,Ugh1pNdYJlFLungCoAEC,@hansjurgenochsenfahrt6176,http://www.youtube.com/@hansjurgenochsenfahrt6176,0,2016-12-21T15:08:49Z,2016-12-21T15:08:49Z,unbelivible again..,Talks at Google,en,0.9173526167869568
ginQNMiRu2w,UgzlNuvoKZkIJRzq8zx4AaABAg,@BlakeyBoy57,http://www.youtube.com/@BlakeyBoy57,0,2012-08-14T04:49:45Z,1970-01-01T00:00:00Z,"as if this movie wasn't enough of a mind-fuck to begin with.
",Talks at Google,en,0.9879193305969238
5rqBAUbVFKQ,UgwuxWCD9nsaJfYk4-x4AaABAg,@josef9988,http://www.youtube.com/@josef9988,0,2021-04-27T22:17:29Z,2021-04-27T22:17:29Z,so you're telling me my parents broke the 7 principles. wow not surprised at all,Talks at Google,en,0.9908936023712158
DKfGC3P9KoQ,Ugx2qZ85-fQ9x7M6u214AaABAg,@BurningUp99,http://www.youtube.com/@BurningUp99,0,2019-05-21T00:32:28Z,2019-05-21T00:32:28Z,Google doesn't allow discussions like this anymore   I'm surprised they haven't censored this by now.    Google is absolute shit what a joke of a company.,Talks at Google,en,0.9535139799118042
CuhV5pvdt8I,UgwWi1FxBUunGieCc3l4AaABAg,@justinm4497,http://www.youtube.com/@justinm4497,0,2019-12-13T02:12:48Z,2019-12-13T02:12:48Z,"yeah way too many parents are failures, that's what happens when you don't listen to your parents, and decide to play with the penis and clam in school, and pop out babies before you're an adult.",Talks at Google,en,0.9015394449234008
Oq_vvnxZ6I0,UgysrsZObCZFZdQh1Sh4AaABAg,@MahdiTheMagician,http://www.youtube.com/@MahdiTheMagician,57,2018-11-16T00:18:43Z,2018-11-16T00:18:43Z,Film of the year!,Talks at Google,en,0.95464825630188
ND2xk-naGWM,Ugxscwe6-mWzKRQNQnp4AaABAg.8gtCddCSLVp8nzAQBGpUrK,@nobytes2,http://www.youtube.com/@nobytes2,40,2018-11-23T05:02:18Z,2018-11-23T05:02:18Z,"she did her research, asked good questions to keep the guest talking.",Talks at Google,en,0.9870484471321106
Fu6lbDBEnlY,UgjagUtW7jgTdHgCoAEC,@avinashsinghbalyan6950,http://www.youtube.com/@avinashsinghbalyan6950,16,2017-02-05T18:25:45Z,2017-02-05T18:25:45Z,How come these arrogant smart asses were busy checking their fones n not be interested in the talk..  Education is somthing that cant teach people to be sensible.. BTW gr8 work Shawn!!! thanks a lot!!,Talks at Google,en,0.921379566192627
cWFMqUDy1gw,Ugh-1wPc629Z53gCoAEC.8CLGFWgEiAI8CZz0Bzk77b,@gregkeen6637,http://www.youtube.com/@gregkeen6637,0,2016-04-12T13:00:40Z,2016-04-12T13:00:40Z,"It sounds as if you spend a bit too much time getting your information from a biased news source with a clearly liberal agenda. Mass shootings, guns save more live in this country than they take, but how many news stories do you hear about that? Those type of stories rarely get told, because there's more advertising money in sensationalizing brutal murders. People in prison? They're there for a reason. Do you want all the drug dealers, rapist, pedophiles, and murderers released in your neighborhood? Student debt is only a problem for the people who get degrees in useless subjects where no one is hiring. Compare someone with a finance, or business degree, with someone with a degree in Latin literature, or philosophy. Racism, again liberal media incites racism on an almost daily basis. Without the media, you would rarely hear about racism in this day and age, unless the left uses it to further their agenda.And the ""Sup-Prime Mortgage Crisis"" of 2007- 2008? That was Barney Frank, and the Democrat controlled Congress that passed the banking laws which forced banks to give loans to people with no credit, and no money down. And as far as American bombs falling around the world , if the U.N. would step up and do what they were created to do, the U.S. wouldn't have to be the worlds police. Take Iraq for example, the U.N. issued thirteen separate resolutions against Iraq  for human rights violations, chemical weapons violations, refusing access to chemical and biological weapon sites for U.N. weapons inspectors. Then there was the genocide committed against the Kurds, the invasion of Kuwait to steal their oil, firing missiles at neighboring countries and at commercial aircraft. Everyone else was afraid of Sadam Husein, and what was then considered the third largest land army in the world. The U.S. fixed that problem, until Obama became president, and pulled the troops out before the region was stabilized.",Talks at Google,en,0.935982346534729
Bug77L5mo50,Ugxpd-bBCHNR5pnizjF4AaABAg,@ooooitsmisaoooo,http://www.youtube.com/@ooooitsmisaoooo,4,2018-09-13T15:14:52Z,2018-09-13T15:14:52Z,"Hahaha... my daughter is 5 years old and we have been listening to the music from the show the last few weeks, she LOVES it!",Talks at Google,en,0.9927029609680176
3lPgdyfjj5M,Ugz6eXHu_zTHzN4aOTx4AaABAg,@MichelePandini,http://www.youtube.com/@MichelePandini,0,2013-06-16T04:10:35Z,1970-01-01T00:00:00Z,Best authors at google!,Talks at Google,en,0.9296221137046814
ggM3tNGQIgk,UgzZCd9QsPU1v8n5kqx4AaABAg,@bells8830,http://www.youtube.com/@bells8830,14,2020-01-30T03:30:09Z,2020-01-30T03:30:09Z,I’m like 2 years late but people you gotta stop hating on the cast just because Ben and mike aren’t there,Talks at Google,en,0.9868988990783693
FGQTcQhL08A,Ugw7B1214lBLGmH6qcl4AaABAg,@bigmancleverman989,http://www.youtube.com/@bigmancleverman989,0,2018-06-10T04:03:39Z,2018-06-10T04:03:39Z,got to 7.57.  too full of himself,Talks at Google,en,0.954502284526825
oV-EDWzJuzk,UghkOwUOJmdk13gCoAEC.7-H0Z7-Gogj9-Bs5haUCyY,@topgurl9313,http://www.youtube.com/@topgurl9313,7,2019-09-22T18:59:35Z,2019-09-22T18:59:35Z,@@YamCherie I couldn't have said it any better. Perfect comment.,Talks at Google,en,0.9931514263153076
uv6KLbkvua8,UgzV8Sdg5DJ7aIoA7Ft4AaABAg.8rNXDsbJ-KA99Q0uCGJgu1,@pablo_brianese,http://www.youtube.com/@pablo_brianese,29,2020-06-02T20:08:34Z,2020-06-02T20:08:34Z,"I appreciate his intervention, and the fact that he is passionate about peacocks.",Talks at Google,en,0.987784504890442
Bw9P_ZXWDJU,Ugy-pD8gxdJ71LlnM494AaABAg,@aryankarki7900,http://www.youtube.com/@aryankarki7900,0,2018-12-30T23:06:48Z,2018-12-30T23:06:48Z,I Born in Nepal.Buddha was Born in Nepal.,Talks at Google,it,0.9420742392539978
3OjftMVOOSI,UgwueLuafkWtzmyCXhh4AaABAg.8n1NpsI1VG78n1QND6hF1C,@BIONDABLONDES,http://www.youtube.com/@BIONDABLONDES,0,2018-10-30T14:48:02Z,2018-10-30T14:48:02Z,28;26 so beautifully said,Talks at Google,en,0.9911401867866516
5YKkcUcSpMU,UgznrRYyThBD_p8iIt54AaABAg,@lme9743,http://www.youtube.com/@lme9743,2,2017-10-19T00:58:37Z,2017-10-19T00:58:37Z,Bite this apple and your eyes will be opened.  You will live forever!  Hmmm....where have I heard that before.  Just saying....,Talks at Google,en,0.9931970834732056
mCzaxZZPmN4,UgwYRh2BAcYU2Q-Ca-B4AaABAg.8Wmi48A6keE8hA62XXlq1U,@amafuji,http://www.youtube.com/@amafuji,0,2018-06-06T20:35:15Z,2018-06-06T20:35:15Z,"Let the men handle these important topics, babe. Go gossip about some pop star instead. Science doesn't require your irrational female emoting.",Talks at Google,en,0.9057637453079224
snXFk71dKE0,Ugykq9h3AJ9uSOSZvrt4AaABAg.9HY3sKglloeA-vPxxjWiSs,@OrasSelection,http://www.youtube.com/@OrasSelection,0,2024-02-17T14:18:31Z,2024-02-17T14:18:31Z,So simply put.  Nice.,Talks at Google,en,0.9932277798652648
mDlhclXHZF0,Ugin7Y2LQsdNjHgCoAEC.7-H0Z7-TXd77BDyhHVtFiC,@robotpanda77,http://www.youtube.com/@robotpanda77,0,2015-05-20T21:20:39Z,2015-05-20T21:20:39Z,"Daniel TarczynskiDue to the ESRB, if you aimed your games at an 18+ demographic, many would not even be able to legally purchase the games. It is like slapping a Rated R rating on the latest superhero movie. Some parents will still buy a ticket but many will not and they lose millions in sales for no reason.",Talks at Google,en,0.9805015921592712
O-YqzpfGGCY,Ugz2P7cMHBxdTY7HnBZ4AaABAg,@GodGunsGutsandNRA,http://www.youtube.com/@GodGunsGutsandNRA,3,2017-11-14T22:56:32Z,2017-11-14T23:37:49Z,"So bored I thought I was going to die, but glad I did muster through it. It would have been terrible to have missed this pathetic woman’s fantasy past life.",Talks at Google,en,0.9935075044631958
Qt3XkJsQR-g,UgzZ8ow6Iejuju1iWhl4AaABAg,@liamjd1,http://www.youtube.com/@liamjd1,0,2012-04-14T18:49:34Z,1970-01-01T00:00:00Z,"I agree! It's definitely not very sophisticated or high brow, but had me in stitches.",Talks at Google,en,0.9942232966423036
f_JyqiJdk34,UgwkKpiDqPtcEzb1VsB4AaABAg,@aimeehilbrands9466,http://www.youtube.com/@aimeehilbrands9466,1,2021-10-29T13:26:41Z,2021-10-29T13:26:41Z,Great information!,Talks at Google,en,0.9879103899002076
Nw0XvYQHlwU,Ugz_KQiY67TZXE2p7Pl4AaABAg.8pmLU6tnqhh8pndhcwblJR,@alephozuas,http://www.youtube.com/@alephozuas,15,2019-01-07T10:38:52Z,2019-01-07T10:38:52Z,"First, its ""he"", not ""she"". Second: You're confusing sex with gender.",Talks at Google,en,0.9643067121505736
aeO8UYgiLOg,Ugw-G45D5QKboxq_VO14AaABAg,@maryedelguzman2874,http://www.youtube.com/@maryedelguzman2874,0,2018-04-19T03:25:51Z,2018-04-19T03:25:51Z,Why are there very few viewers for this video?,Talks at Google,en,0.9750208854675292
VjzuKLHyGwE,UgjrCol_bD9HJ3gCoAEC,@bakiral-fetlawi1054,http://www.youtube.com/@bakiral-fetlawi1054,0,2016-02-14T02:53:45Z,2016-02-14T02:53:45Z,movie was great in case anyone's wondering,Talks at Google,en,0.9933146834373474
GPIAiX3zQVQ,UgyNxYz9UnW2T9SilEh4AaABAg.8fythBjhemC9Bqj1ccnKE3,@dmann1115,http://www.youtube.com/@dmann1115,0,2020-08-02T07:25:13Z,2020-08-02T07:33:48Z,"@@jarretclement702 Wow, chill. As to cult of personality, that pretty much sums up this Google talk, if you listened. Anyhow, there was a time not too long ago that a man who behaved in similar ways would be described as ""disturbed"". There was even a sort of trope about disturbed artists. Odd to see that in the eyes of literary folk and biographers (predominanlty other white males), his serious mental illness and occasional (?) violent obsessive traits are viewed as making him more fascinating, rather than, um, disturbed.",Talks at Google,en,0.9796243906021118
